ID,Name,Career Growth,JoinedYear,Tenure,Age,Maritial Status,Total Salary,Promotions,Training,Gender,Working Hours,Experience,Performance Rating,No.of Leaves,Participation of Activities,churn
E0017885,QLKJHPJFT,0,2004,11,36,0,24000.0,0,0,0,9,0,5,12,0.0,1
E0017886,TAEOHICD,0,2015,0,48,1,54000.0,0,0,0,10,0,3,6,0.0,1
E0017887,HBIMYQKHGF,0,2000,15,41,0,54000.0,0,0,0,8,0,2,3,0.0,1
E0017888,AZZUIQYT,0,2003,12,41,0,54000.0,0,0,0,8,0,3,17,0.0,1
E0017889,XQZORSXSKO,0,2010,5,45,1,60000.0,0,0,0,8,0,2,4,0.0,0
E001789,XTPJXG,0,2002,13,33,0,54000.0,0,0,1,8,0,3,17,0.0,1
E0017890,QSWDJWX,0,2005,10,48,0,24000.0,0,0,0,9,0,4,18,0.0,1
E0017891,AHQCKQDNWP,0,2011,4,21,0,24000.0,0,0,0,10,0,5,8,0.0,1
E0017892,QENICJXROMM,0,2013,2,46,0,24000.0,0,0,1,10,0,2,12,0.0,1
E0017893,TUXPUIKAJUER,0,2013,2,27,0,90000.0,0,0,1,9,0,4,0,0.0,1
E0017894,GCSNXFSDO,0,2006,9,31,1,54000.0,0,0,1,8,0,5,3,0.0,1
E0017895,ZQODQOFWXEL,0,2012,3,26,0,54000.0,0,0,0,8,0,1,0,0.0,1
E0017896,JHXWSP,0,2012,3,31,0,60000.0,0,0,0,8,0,3,3,0.0,1
E0017897,PRUCQFKLV,0,1999,16,31,0,36000.0,0,0,0,9,0,5,12,0.0,1
E0017898,QUWUSW,0,2004,11,32,1,54000.0,0,0,1,9,0,2,15,0.0,1
E0017899,WBQQJOQW,0,1997,18,37,0,54000.0,0,0,0,10,0,4,12,0.0,0
E00179,CXKCGJAUZ,0,2002,13,40,1,54000.0,0,0,0,9,0,3,10,0.0,1
E001790,RLZTGUHYUDHQ,0,2014,1,50,0,90000.0,0,0,0,9,0,2,11,0.0,1
E0017900,KESSXFDGLLGU,0,2009,6,42,0,24000.0,0,0,1,8,0,5,17,0.0,1
E0017901,CIMEMICO,0,2004,11,42,1,36000.0,0,0,1,9,0,2,8,0.0,1
E0017902,SHYMAX,0,1999,16,24,1,90000.0,0,0,0,10,0,3,14,0.0,0
E0017903,DTEUMEJGOW,0,2007,8,29,0,54000.0,0,0,1,10,0,5,8,0.0,0
E0017904,SZJVQJLUEXOQK,0,2003,12,30,1,24000.0,0,0,0,8,0,1,6,0.0,1
E0017905,WFUOHPV,0,2014,1,49,0,60000.0,0,0,0,9,0,3,1,0.0,0
E0017906,ELZIHCBDSYOM,0,2002,13,39,1,24000.0,0,0,0,10,0,3,6,0.0,1
E0017907,XIPQOPFWTSC,0,2005,10,43,0,24000.0,0,0,0,9,0,3,1,0.0,1
E0017908,FRNRHF,0,2007,8,27,1,36000.0,0,0,0,10,0,4,9,0.0,1
E0017909,QBYKCGPXTG,0,2011,4,44,1,24000.0,0,0,0,10,0,1,18,0.0,1
E001791,YFGFZ,0,2009,6,38,1,90000.0,0,0,0,9,0,1,20,0.0,1
E0017910,APOCA,0,2006,9,45,1,90000.0,0,0,0,9,0,4,6,0.0,0
E0017911,OWMMPNGD,0,2015,0,45,1,60000.0,0,0,1,8,0,5,9,0.0,0
E0017912,YMIRIG,0,2005,10,29,0,54000.0,0,0,0,10,0,3,4,0.0,0
E0017913,BQFFCA,0,1998,17,46,0,24000.0,0,0,0,9,0,2,10,0.0,1
E0017914,ACWALPMN,0,1998,17,32,1,54000.0,0,0,0,8,0,5,18,0.0,1
E0017915,EWYSAJ,0,2011,4,38,1,54000.0,0,0,0,8,0,3,13,0.0,1
E0017916,VBWSHW,0,1999,16,25,0,60000.0,0,0,0,8,0,2,13,0.0,1
E0017917,RDSDDCKGGHBSI,0,2012,3,46,1,24000.0,0,0,0,8,0,2,3,0.0,1
E0017918,DKRUIIYO,0,2013,2,25,0,90000.0,0,0,0,8,0,4,10,0.0,1
E0017919,OGCSMRE,0,2004,11,32,0,90000.0,0,0,0,9,0,4,1,0.0,1
E001792,OBNEZ,0,2000,15,50,1,18000.0,0,0,1,10,0,1,4,0.0,0
E0017920,XIMWEL,0,1996,19,30,0,90000.0,0,0,1,9,0,4,12,0.0,1
E0017921,PWJETY,0,1996,19,21,0,90000.0,0,0,0,9,0,3,15,0.0,1
E0017922,TDRGEBA,0,1997,18,44,0,54000.0,0,0,0,10,0,3,5,0.0,1
E0017923,PEUCUINCXOX,0,2001,14,34,0,18000.0,0,0,0,9,0,3,5,0.0,1
E0017924,UTQEJYVNABJ,0,1996,19,50,0,54000.0,0,0,0,9,0,2,15,0.0,1
E0017925,RLYJVDBWT,0,2000,15,21,0,60000.0,0,0,0,9,0,2,1,0.0,0
E0017926,JFQPP,0,2011,4,27,1,60000.0,0,0,0,9,0,4,1,0.0,1
E0017927,KWAPW,0,2015,0,41,0,54000.0,0,0,0,8,0,1,12,0.0,1
E0017928,BAOSAWVOHIIRQF,0,2009,6,41,1,24000.0,0,0,0,8,0,3,3,0.0,0
E0017929,ZTIWXPP,0,2010,5,23,0,60000.0,0,0,1,9,0,2,4,0.0,0
E001793,YTOABUZVYLIPNR,0,2013,2,45,0,54000.0,0,0,1,10,0,4,20,0.0,1
E0017930,OWCOLIDHU,0,1998,17,38,0,24000.0,0,0,0,10,0,1,17,0.0,1
E0017931,PTHDUMX,0,2006,9,43,0,24000.0,0,0,0,8,0,3,13,0.0,1
E0017932,KOALVHM,0,2005,10,32,0,90000.0,0,0,0,9,0,5,14,0.0,1
E0017933,WRUVSTVV,0,2013,2,40,1,90000.0,0,0,1,9,0,5,5,0.0,1
E0017934,GSTGJKPOHSYV,0,2006,9,35,0,24000.0,0,0,0,9,0,4,18,0.0,0
E0017935,PWCMN,0,2009,6,29,1,54000.0,0,0,1,10,0,4,15,0.0,1
E0017936,OEVALS,0,2002,13,27,1,60000.0,0,0,0,8,0,3,10,0.0,0
E0017937,JDTZHMX,0,2014,1,20,1,90000.0,0,0,0,9,0,4,8,0.0,1
E0017938,VAHZNUA,0,2014,1,34,1,54000.0,0,0,0,9,0,5,8,0.0,0
E0017939,HXABOYG,0,1996,19,36,0,24000.0,0,0,1,9,0,5,4,0.0,1
E001794,BNJSBPV,0,2007,8,49,1,24000.0,0,0,1,8,0,1,14,0.0,1
E0017940,UTLMMLHFLB,0,2010,5,21,0,54000.0,0,0,1,10,0,3,11,0.0,0
E0017941,RPQQPWV,0,2007,8,47,0,60000.0,0,0,1,10,0,3,14,0.0,1
E0017942,LHETJOZ,0,2014,1,49,1,54000.0,0,0,0,10,0,5,5,0.0,1
E0017943,OGXCPFMFRBN,0,2013,2,45,0,54000.0,0,0,0,9,0,5,3,0.0,1
E0017944,ETMZPYOAIFN,0,2008,7,37,1,54000.0,0,0,1,8,0,5,19,0.0,0
E0017945,ACKRABG,0,2014,1,31,0,90000.0,0,0,0,8,0,3,14,0.0,1
E0017946,MMINDIBUHB,0,1998,17,40,0,18000.0,0,0,0,8,0,2,8,0.0,1
E0017947,TZIRYWW,0,2008,7,50,0,60000.0,0,0,0,10,0,4,13,0.0,1
E0017948,RGHGWX,0,2001,14,35,1,18000.0,0,0,0,9,0,1,20,0.0,0
E0017949,YJGHDRVAZ,0,1998,17,31,0,18000.0,0,0,1,8,0,2,7,0.0,0
E001795,UOQQLGDIVIHC,0,2006,9,38,0,18000.0,0,0,0,8,0,4,0,0.0,0
E0017950,KKIXBDZ,0,2010,5,20,0,24000.0,0,0,0,9,0,4,15,0.0,1
E0017951,OTMPKDMCTYN,0,1999,16,23,0,54000.0,0,0,0,10,0,1,16,0.0,1
E0017952,LDEGYWR,0,2008,7,22,0,60000.0,0,0,0,8,0,1,3,0.0,1
E0017953,FHVQGVF,0,2002,13,27,0,18000.0,0,0,0,10,0,1,15,0.0,1
E0017954,SGTEDXDUU,0,2003,12,35,0,18000.0,0,0,0,8,0,3,1,0.0,0
E0017955,MWRQJBC,0,2007,8,30,0,54000.0,0,0,0,8,0,3,9,0.0,1
E0017956,CPUYZZZMLWN,0,2013,2,40,0,54000.0,0,0,1,8,0,1,3,0.0,1
E0017957,CXATXJPIZBZCVY,0,2003,12,31,0,54000.0,0,0,1,9,0,2,9,0.0,1
E0017958,JSPRUNQAF,0,1998,17,47,1,54000.0,0,0,1,9,0,1,10,0.0,1
E0017959,VNWLHDYFGLAIJE,0,2006,9,21,1,54000.0,0,0,0,9,0,1,10,0.0,1
E001796,CTWQBC,0,2001,14,32,0,24000.0,0,0,1,10,0,3,16,0.0,0
E0017960,XORPKLYJ,0,1998,17,37,0,54000.0,0,0,0,8,0,5,18,0.0,1
E0017961,MAGWYGAFYW,0,2002,13,46,1,54000.0,0,0,0,9,0,2,16,0.0,1
E0017962,WWXFETKOSZDH,0,2001,14,44,0,54000.0,0,0,0,10,0,1,9,0.0,1
E0017963,JIBPUTN,0,2003,12,21,1,90000.0,0,0,0,10,0,5,16,0.0,1
E0017964,QETVPTOX,0,2010,5,40,0,36000.0,0,0,0,9,0,5,5,0.0,1
E0017965,UNMIHNR,0,2014,1,37,0,24000.0,0,0,0,10,0,4,13,0.0,1
E0017966,UBYKMWHCSQH,0,2012,3,24,0,18000.0,0,0,1,9,0,1,9,0.0,1
E0017967,SUMUWCEFI,0,2010,5,38,0,54000.0,0,0,0,10,0,5,1,0.0,1
E0017968,GFINXW,0,2000,15,22,0,24000.0,0,0,1,10,0,5,14,0.0,1
E0017969,GHBYDX,0,2003,12,32,0,18000.0,0,0,0,10,0,4,15,0.0,1
E001797,AVMLI,0,2004,11,24,0,18000.0,0,0,0,9,0,2,7,0.0,1
E0017970,ZFDNGPWYJW,0,2000,15,34,0,24000.0,0,0,1,9,0,3,6,0.0,0
E0017971,EMSQSGGJWYYD,0,2004,11,32,1,24000.0,0,0,1,8,0,1,3,0.0,0
E0017972,ESWFM,0,2000,15,42,0,90000.0,0,0,0,8,0,3,10,0.0,1
E0017973,ROGJZWQLVLJ,0,1997,18,48,0,54000.0,0,0,0,8,0,2,3,0.0,1
E0017974,BGEWBYNSRL,0,2012,3,23,0,24000.0,0,0,1,9,0,2,12,0.0,1
E0017975,MZMEBU,0,2012,3,32,0,90000.0,0,0,1,10,0,5,12,0.0,1
E0017976,ZLEQEWJWOIAWWFI,0,2007,8,35,1,18000.0,0,0,0,10,0,4,9,0.0,1
E0017977,FZSNXLIP,0,2001,14,45,0,54000.0,0,0,0,10,0,2,11,0.0,1
E0017978,AKDIITPP,0,2002,13,27,1,24000.0,0,0,0,9,0,4,15,0.0,1
E0017979,FLVLNFRW,0,2015,0,42,1,36000.0,0,0,1,9,0,3,17,0.0,1
E001798,ULJFHSBUU,0,2014,1,30,0,24000.0,0,0,0,9,0,4,11,0.0,1
E0017980,CNUERKIRR,0,1999,16,40,1,54000.0,0,0,0,9,0,4,8,0.0,0
E0017981,ZNNMXJLQGJN,0,2003,12,39,1,24000.0,0,0,0,8,0,3,8,0.0,1
E0017982,AVROHUSERQB,0,1996,19,45,0,90000.0,0,0,1,10,0,2,20,0.0,1
E0017983,CJTVBB,0,2001,14,22,0,60000.0,0,0,0,8,0,4,14,0.0,1
E0017984,ZGQKQWJAWBLP,0,1997,18,30,0,90000.0,0,0,1,8,0,4,15,0.0,0
E0017985,MLXGCTDFNCQNP,0,2012,3,44,0,54000.0,0,0,0,8,0,1,13,0.0,1
E0017986,AVUMSBQSPSZT,0,1997,18,38,1,54000.0,0,0,0,9,0,4,9,0.0,1
E0017987,PFXAHGXNL,0,2001,14,41,0,54000.0,0,0,0,9,0,3,3,0.0,1
E0017988,QARQTTLIZEAD,0,2014,1,40,0,54000.0,0,0,1,9,0,2,18,0.0,0
E0017989,WPEVEUCT,0,2012,3,46,0,24000.0,0,0,0,9,0,3,11,0.0,1
E001799,QKLQAGD,0,2011,4,43,0,24000.0,0,0,0,8,0,2,6,0.0,1
E0017990,XIEGFMXI,0,2005,10,38,0,60000.0,0,0,0,10,0,5,17,0.0,1
E0017991,DXZRGXGYD,0,2014,1,37,0,54000.0,0,0,0,9,0,2,14,0.0,0
E0017992,VNQXXNWYQ,0,2000,15,29,0,24000.0,0,0,0,8,0,4,7,0.0,0
E0017993,ORVFMUXJV,0,2003,12,41,1,60000.0,0,0,1,10,0,5,5,0.0,1
E0017994,PQNQPHS,0,2011,4,38,0,54000.0,0,0,0,8,0,4,14,0.0,1
E0017995,HJSSPCXVX,0,2003,12,21,1,90000.0,0,0,0,9,0,3,18,0.0,0
E0017996,BBSHDUGNGBNDJFY,0,2013,2,38,0,90000.0,0,0,0,10,0,2,0,0.0,1
E0017997,MHQFRXDO,0,2012,3,25,1,18000.0,0,0,0,10,0,1,11,0.0,1
E0017998,EUDTZOXJJ,0,2004,11,46,1,54000.0,0,0,1,10,0,1,18,0.0,1
E0017999,ZJSGF,0,2005,10,21,1,24000.0,0,0,0,9,0,4,9,0.0,1
E0018,IMMXBJWFON,0,2011,4,40,0,90000.0,0,0,0,9,0,3,15,0.0,0
E00180,XLKYJRHGPBABO,0,2013,2,35,0,36000.0,0,0,0,9,0,1,8,0.0,0
E001800,YVRDDMRD,0,1997,18,29,0,24000.0,0,0,0,10,0,5,3,0.0,1
E0018000,TBWZDEUS,0,1997,18,28,0,54000.0,0,0,0,8,0,5,19,0.0,1
E0018001,YONWZN,0,1998,17,29,0,24000.0,0,0,1,9,0,4,1,0.0,0
E0018002,SYCJBZYDB,0,1996,19,25,1,54000.0,0,0,0,10,0,1,2,0.0,1
E0018003,GFQHGYDUOPT,0,2005,10,42,0,54000.0,0,0,1,9,0,1,12,0.0,1
E0018004,OBSCXTQKXK,0,1997,18,42,0,24000.0,0,0,1,8,0,3,8,0.0,0
E0018005,DNVMGIBGMW,0,2012,3,22,0,90000.0,0,0,0,9,0,4,3,0.0,1
E0018006,EKUVJHNQ,0,2008,7,23,0,24000.0,0,0,0,9,0,3,18,0.0,1
E0018007,JLCLGIT,0,1996,19,44,1,54000.0,0,0,1,8,0,1,0,0.0,1
E0018008,YVJLDIJMD,0,2004,11,50,1,54000.0,0,0,0,10,0,1,15,0.0,0
E0018009,LQVQIPOHZ,0,2015,0,28,0,90000.0,0,0,1,8,0,4,9,0.0,1
E001801,CZNSAFTPSPSDW,0,2012,3,40,0,36000.0,0,0,0,10,0,4,9,0.0,0
E0018010,WQPSSVAOBEM,0,2004,11,47,1,60000.0,0,0,0,8,0,1,12,0.0,1
E0018011,OYEUWWVU,0,2000,15,32,0,18000.0,0,0,0,10,0,5,5,0.0,1
E0018012,XSVJYLAWYOSC,0,2008,7,39,0,18000.0,0,0,0,10,0,5,11,0.0,1
E0018013,DICKJE,0,2001,14,40,1,60000.0,0,0,0,9,0,5,11,0.0,1
E0018014,JZAQGXS,0,2012,3,21,0,60000.0,0,0,0,8,0,2,4,0.0,1
E0018015,BUWMYWFPO,0,2014,1,23,0,24000.0,0,0,0,9,0,1,6,0.0,1
E0018016,DUQKOXAI,0,1998,17,39,0,60000.0,0,0,1,8,0,1,18,0.0,1
E0018017,EUOMRH,0,2003,12,38,0,90000.0,0,0,1,8,0,3,9,0.0,1
E0018018,JALHEVWD,0,2006,9,30,1,90000.0,0,0,0,8,0,2,18,0.0,1
E0018019,SVPTIWSQYKPAX,0,2005,10,26,0,36000.0,0,0,0,10,0,1,0,0.0,1
E001802,KKXPQZH,0,2005,10,50,1,90000.0,0,0,0,8,0,5,15,0.0,1
E0018020,LJSHWIOP,0,2012,3,38,0,90000.0,0,0,1,9,0,5,16,0.0,0
E0018021,YGPRZFRIB,0,2015,0,46,1,24000.0,0,0,0,10,0,5,2,0.0,1
E0018022,NBZQXWCYPFI,0,2011,4,27,1,18000.0,0,0,0,9,0,3,18,0.0,1
E0018023,YTXEG,0,2005,10,22,0,60000.0,0,0,0,9,0,3,12,0.0,1
E0018024,SXJPWNT,0,2012,3,34,1,24000.0,0,0,0,8,0,3,20,0.0,1
E0018025,KCHWXL,0,2000,15,23,0,54000.0,0,0,0,8,0,5,18,0.0,1
E0018026,ALZOSQCJGI,0,2006,9,20,0,54000.0,0,0,0,8,0,4,1,0.0,1
E0018027,QIWNUMN,0,2000,15,38,0,24000.0,0,0,0,9,0,3,10,0.0,1
E0018028,GMVMGA,0,2015,0,29,1,90000.0,0,0,0,8,0,4,4,0.0,1
E0018029,OXBXGO,0,2004,11,30,0,18000.0,0,0,1,9,0,5,3,0.0,1
E001803,LYAWEDK,0,2002,13,47,0,54000.0,0,0,0,10,0,3,13,0.0,1
E0018030,ZXCHQZY,0,2011,4,33,0,60000.0,0,0,1,9,0,3,20,0.0,1
E0018031,NYXYXQM,0,2009,6,45,0,60000.0,0,0,1,10,0,1,18,0.0,1
E0018032,PEIZW,0,2003,12,35,0,60000.0,0,0,1,8,0,5,13,0.0,1
E0018033,QQAGVMDK,0,2015,0,42,1,24000.0,0,0,1,9,0,5,2,0.0,1
E0018034,DBYMFNYKFHU,0,2012,3,24,0,36000.0,0,0,0,10,0,2,9,0.0,1
E0018035,KUAEDYDYTC,0,2000,15,28,0,24000.0,0,0,0,9,0,2,15,0.0,1
E0018036,XTSVW,0,1996,19,24,0,54000.0,0,0,0,9,0,1,4,0.0,1
E0018037,HFKEANGOQWN,0,2009,6,42,1,90000.0,0,0,0,8,0,2,12,0.0,1
E0018038,KLYDMCLZQSQ,0,2002,13,49,0,24000.0,0,0,0,10,0,4,18,0.0,1
E0018039,OMAHQV,0,2007,8,20,1,24000.0,0,0,1,8,0,5,1,0.0,1
E001804,EOEKBOZ,0,2015,0,31,1,24000.0,0,0,0,10,0,5,2,0.0,1
E0018040,AQECSQA,0,1998,17,47,1,90000.0,0,0,1,10,0,1,13,0.0,0
E0018041,TGLTGH,0,2010,5,49,0,24000.0,0,0,1,10,0,4,6,0.0,1
E0018042,WBBCTACXHSH,0,2003,12,37,1,90000.0,0,0,1,9,0,2,17,0.0,0
E0018043,EKTTLAR,0,1996,19,25,0,36000.0,0,0,0,10,0,5,5,0.0,1
E0018044,CJQINHHWEMU,0,1998,17,31,1,54000.0,0,0,0,9,0,5,11,0.0,1
E0018045,UKSZS,0,1996,19,48,0,24000.0,0,0,1,10,0,2,13,0.0,1
E0018046,YAGAZCQ,0,2003,12,31,0,24000.0,0,0,1,8,0,4,16,0.0,1
E0018047,AVBFXGECKCKN,0,2005,10,45,1,54000.0,0,0,0,8,0,5,7,0.0,1
E0018048,HCOZMHUTCJ,0,2005,10,25,0,90000.0,0,0,0,10,0,2,0,0.0,1
E0018049,VRPWBNHKH,0,2006,9,48,0,54000.0,0,0,0,9,0,1,0,0.0,1
E001805,SOMXENRE,0,2007,8,41,0,54000.0,0,0,1,9,0,4,9,0.0,1
E0018050,XFRGONZLQ,0,2005,10,29,0,24000.0,0,0,1,9,0,5,18,0.0,1
E0018051,BNTTJZM,0,2011,4,34,0,24000.0,0,0,0,10,0,3,1,0.0,1
E0018052,OJBWPTPGF,0,2010,5,28,1,54000.0,0,0,1,9,0,1,17,0.0,1
E0018053,OGCWQEOG,0,1997,18,47,0,54000.0,0,0,0,9,0,4,19,0.0,0
E0018054,CQWQLLMFFE,0,2010,5,38,1,24000.0,0,0,0,9,0,4,9,0.0,1
E0018055,VFZTUHSFSSPVS,0,2014,1,35,1,54000.0,0,0,0,8,0,1,20,0.0,1
E0018056,HSKWUJOLE,0,1996,19,42,1,18000.0,0,0,1,8,0,1,20,0.0,1
E0018057,KVXTIGSWT,0,1996,19,34,1,90000.0,0,0,1,9,0,2,17,0.0,0
E0018058,HCBGOW,0,2010,5,25,1,90000.0,0,0,0,10,0,4,14,0.0,0
E0018059,GWZWIVF,0,2013,2,31,0,54000.0,0,0,0,9,0,5,5,0.0,1
E001806,CKGONVF,0,2003,12,23,0,36000.0,0,0,0,8,0,5,1,0.0,1
E0018060,LKQAHTK,0,2012,3,44,0,24000.0,0,0,1,9,0,3,16,0.0,1
E0018061,SHHGWHSRY,0,2015,0,33,0,90000.0,0,0,0,8,0,5,18,0.0,1
E0018062,EQVAQZNVFEA,0,2007,8,22,0,18000.0,0,0,0,9,0,1,15,0.0,1
E0018063,TEDNWIBJS,0,2011,4,30,1,60000.0,0,0,1,9,0,2,6,0.0,1
E0018064,CHIHMA,0,2000,15,38,0,54000.0,0,0,0,8,0,5,13,0.0,1
E0018065,VOERAKJVLJW,0,2005,10,26,1,60000.0,0,0,1,8,0,5,3,0.0,1
E0018066,HBVHYYOR,0,2002,13,34,1,60000.0,0,0,0,10,0,4,18,0.0,1
E0018067,LLFAAKU,0,1998,17,23,0,54000.0,0,0,1,10,0,3,9,0.0,1
E0018068,ZPKXGYHWMBO,0,2002,13,39,0,54000.0,0,0,0,8,0,3,0,0.0,1
E0018069,SZEFKHI,0,1996,19,32,0,24000.0,0,0,0,9,0,4,17,0.0,0
E001807,OPADAQQAMB,0,2000,15,39,0,36000.0,0,0,1,10,0,2,8,0.0,0
E0018070,ZXRNII,0,1998,17,28,0,60000.0,0,0,0,10,0,4,3,0.0,1
E0018071,GCFYHGJENO,0,2013,2,23,0,54000.0,0,0,1,10,0,1,0,0.0,1
E0018072,XZEGET,0,2009,6,28,0,90000.0,0,0,0,9,0,4,4,0.0,1
E0018073,REFPLE,0,2003,12,20,0,24000.0,0,0,1,9,0,5,15,0.0,0
E0018074,TRQVULFX,0,2012,3,37,0,90000.0,0,0,0,10,0,3,6,0.0,1
E0018075,AATWUWGGAVTV,0,2004,11,28,0,36000.0,0,0,1,9,0,5,6,0.0,1
E0018076,JSCGVYII,0,2014,1,27,0,24000.0,0,0,0,10,0,3,0,0.0,1
E0018077,UCBLYQ,0,2013,2,46,1,180000.0,0,0,0,9,0,1,13,0.0,1
E0018078,XQJJDQ,0,2004,11,23,1,90000.0,0,0,1,8,0,5,13,0.0,0
E0018079,THHCEECIUJFIMSX,0,1997,18,20,0,24000.0,0,0,0,8,0,1,18,0.0,1
E001808,VFUPFGQR,0,2012,3,42,0,60000.0,0,0,0,10,0,1,10,0.0,1
E0018080,JWIBLHCKGL,0,2002,13,21,0,90000.0,0,0,0,10,0,3,5,0.0,1
E0018081,QRPGUIJX,0,1996,19,49,1,24000.0,0,0,0,9,0,5,5,0.0,1
E0018082,MJGJLDNK,0,1996,19,37,0,60000.0,0,0,0,10,0,5,8,0.0,1
E0018083,XDNNTM,0,2010,5,25,1,54000.0,0,0,0,8,0,3,20,0.0,1
E0018084,FZFGDMIOQM,0,1996,19,41,1,90000.0,0,0,0,10,0,5,16,0.0,1
E0018085,YFCOHDYXDK,0,2002,13,26,0,60000.0,0,0,0,9,0,1,1,0.0,0
E0018086,SIJNYATHG,0,2010,5,44,0,54000.0,0,0,1,9,0,5,16,0.0,1
E0018087,GFSCVSYE,0,2006,9,26,0,54000.0,0,0,1,9,0,1,11,0.0,1
E0018088,RGNJRTOJ,0,2000,15,38,0,24000.0,0,0,0,9,0,3,5,0.0,1
E0018089,QYXUP,0,2004,11,40,0,54000.0,0,0,1,8,0,5,15,0.0,0
E001809,JYCXYJH,0,2006,9,44,0,18000.0,0,0,0,9,0,4,4,0.0,0
E0018090,VWQCFFJB,0,2005,10,34,0,54000.0,0,0,0,9,0,3,17,0.0,1
E0018091,YNLUKRV,0,1999,16,25,0,54000.0,0,0,1,10,0,5,4,0.0,1
E0018092,HBMTKFR,0,2003,12,29,0,54000.0,0,0,0,9,0,5,18,0.0,0
E0018093,JQQVUPTABW,0,2008,7,46,1,90000.0,0,0,0,8,0,4,17,0.0,0
E0018094,VMRJNRDT,0,2006,9,22,1,90000.0,0,0,0,8,0,4,2,0.0,1
E0018095,KKPIEEK,0,2009,6,45,1,60000.0,0,0,0,10,0,4,6,0.0,1
E0018096,KECBVRQHJ,0,2006,9,45,0,60000.0,0,0,0,10,0,4,20,0.0,1
E0018097,CXLUITVZ,0,2003,12,20,1,24000.0,0,0,0,9,0,3,4,0.0,1
E0018098,BBAZVQ,0,2007,8,50,0,60000.0,0,0,1,9,0,2,6,0.0,1
E0018099,SOJJQZ,0,2012,3,31,1,18000.0,0,0,0,10,0,4,17,0.0,1
E00181,JQOSA,0,2012,3,32,0,180000.0,0,0,0,9,0,2,18,0.0,1
E001810,FXWMNWMCQF,0,2002,13,27,0,54000.0,0,0,0,8,0,1,7,0.0,1
E0018100,UHHNSYV,0,2011,4,22,0,24000.0,0,0,0,10,0,4,14,0.0,1
E0018101,SRJQLJV,0,1998,17,37,0,60000.0,0,0,0,8,0,5,4,0.0,1
E0018102,IQKYBDNBV,0,1998,17,49,0,90000.0,0,0,0,8,0,1,17,0.0,1
E0018103,LCSKKSR,0,2002,13,26,0,24000.0,0,0,0,10,0,1,0,0.0,0
E0018104,RGWQNXZSP,0,2001,14,44,1,36000.0,0,0,0,8,0,5,13,0.0,1
E0018105,BEJDFJUR,0,2007,8,22,0,18000.0,0,0,0,8,0,3,3,0.0,1
E0018106,CSBVTBOGTT,0,2004,11,49,0,54000.0,0,0,0,9,0,3,16,0.0,1
E0018107,WCFKS,0,2009,6,42,0,54000.0,0,0,0,10,0,4,7,0.0,0
E0018108,OLYCJKR,0,1999,16,39,1,54000.0,0,0,0,8,0,2,9,0.0,0
E0018109,OXKGMFM,0,2014,1,28,0,54000.0,0,0,0,9,0,2,13,0.0,1
E001811,RNVWUNRMZ,0,2005,10,28,1,54000.0,0,0,0,8,0,5,5,0.0,0
E0018110,SFHSN,0,1998,17,49,0,54000.0,0,0,0,10,0,3,12,0.0,0
E0018111,ZMEXZZUQWF,0,2011,4,36,0,24000.0,0,0,0,9,0,3,11,0.0,1
E0018112,GGFEN,0,2000,15,42,0,90000.0,0,0,0,8,0,5,14,0.0,1
E0018113,UZBZXYT,0,2003,12,32,0,54000.0,0,0,0,9,0,1,5,0.0,0
E0018114,AWCHQHGPI,0,2012,3,48,1,24000.0,0,0,1,9,0,2,15,0.0,1
E0018115,CJDONF,0,2015,0,28,1,90000.0,0,0,1,8,0,2,6,0.0,1
E0018116,CKZHQTS,0,2013,2,39,0,24000.0,0,0,1,8,0,5,6,0.0,1
E0018117,LIOVWCIEDO,0,2001,14,44,1,54000.0,0,0,0,8,0,3,2,0.0,0
E0018118,JPOKOSTS,0,2012,3,32,1,24000.0,0,0,0,8,0,2,8,0.0,1
E0018119,CYZXDUAUOP,0,2004,11,31,0,54000.0,0,0,0,8,0,1,17,0.0,1
E001812,AARSPU,0,2010,5,39,1,24000.0,0,0,0,8,0,1,4,0.0,1
E0018120,TLWJINKOO,0,1996,19,38,0,24000.0,0,0,0,8,0,2,12,0.0,1
E0018121,ZIAHUSXM,0,2007,8,34,0,54000.0,0,0,0,9,0,5,5,0.0,1
E0018122,JNAECERVT,0,1997,18,24,0,90000.0,0,0,1,10,0,1,19,0.0,0
E0018123,DTCOKJOQVLI,0,2012,3,35,0,90000.0,0,0,0,9,0,3,12,0.0,1
E0018124,FQGBIGGES,0,1999,16,43,1,18000.0,0,0,1,9,0,2,8,0.0,1
E0018125,JGCTFRNXCB,0,1999,16,25,1,90000.0,0,0,0,10,0,3,2,0.0,1
E0018126,TDWJIT,0,2011,4,31,0,24000.0,0,0,0,8,0,4,12,0.0,1
E0018127,LTCWSF,0,2010,5,31,0,24000.0,0,0,1,9,0,3,9,0.0,0
E0018128,KNZOHXDK,0,2011,4,35,0,60000.0,0,0,1,9,0,3,19,0.0,1
E0018129,FCGJABVSTEQ,0,2013,2,49,0,54000.0,0,0,0,8,0,4,11,0.0,1
E001813,IHTCXI,0,2012,3,24,0,90000.0,0,0,0,8,0,2,13,0.0,1
E0018130,OCAVAME,0,2001,14,34,0,90000.0,0,0,1,8,0,1,12,0.0,1
E0018131,YGZQUXP,0,2007,8,35,0,60000.0,0,0,0,9,0,4,15,0.0,1
